#{"t_start": 1777198318.5475886, "env_id": "Reacher-v4"}
r,l,t
-16.836294,50,127.179714
-15.39938,50,127.233833
-16.72617,50,127.288144
-12.412867,50,127.366861
-13.956221,50,127.426431
-15.191817,50,127.48389
-15.799514,50,127.548018
-18.51633,50,127.60343
-12.432174,50,127.668108
-20.48177,50,127.723727
-15.481567,50,127.778217
-14.041298,50,127.83394
-17.873995,50,127.885528
-13.138713,50,127.941352
-15.727439,50,127.9956
-10.883206,50,128.052099
-16.171143,50,128.120576
-12.296637,50,128.178046
-13.844294,50,128.236631
-12.715842,50,128.293783
-15.568984,50,128.359116
-17.55335,50,128.416017
-13.601376,50,128.472771
-15.289575,50,128.531033
-17.235306,50,128.599229
-14.460042,50,128.653629
-12.182354,50,128.691704
-12.378368,50,128.728033
-13.520265,50,128.76586
-16.387483,50,128.804613
-18.009987,50,128.842883
-13.880464,50,128.89156
-11.463675,50,128.940372
-14.161045,50,128.977541
-17.722099,50,129.015316
-16.358715,50,129.073677
-14.892513,50,129.131744
-12.110603,50,129.186241
-13.706958,50,129.247746
-14.455911,50,129.302132
-14.863098,50,129.37209
-17.960325,50,129.429431
-14.176567,50,129.492462
-15.305447,50,129.551828
-16.851641,50,129.605144
-16.090377,50,129.643943
-17.911191,50,129.699615
-15.435563,50,129.754218
-17.678041,50,129.818899
-16.796998,50,129.874117
-18.081723,50,129.936871
-19.39966,50,129.996991
-12.814646,50,130.052331
-15.16908,50,130.138227
-15.380867,50,130.192991
-15.806665,50,130.313128
-16.418641,50,130.382937
-16.379539,50,130.435043
-13.570099,50,130.489995
-19.273638,50,130.543967
-10.163463,50,130.601511
-12.613922,50,130.661377
-10.859135,50,130.715325
-13.528255,50,130.780463
-14.125565,50,130.862408
-14.174303,50,130.946419
-14.473052,50,131.00041
-13.51939,50,131.054884
-14.770491,50,131.112389
-15.877027,50,131.168463
-13.231747,50,131.226932
-13.599914,50,131.281301
-17.048308,50,131.355664
-12.191357,50,131.420118
-13.213219,50,131.4749
-10.775396,50,131.529082
-13.11403,50,131.595446
-12.680974,50,131.650305
-14.676286,50,131.707559
-10.309264,50,131.769926
-11.074486,50,131.839317
-15.448986,50,131.89344
-14.153564,50,131.949712
-14.245275,50,132.008046
-13.152712,50,132.064534
-14.448722,50,132.126928
-15.721249,50,132.194473
-12.007362,50,132.253802
-17.122799,50,132.322453
-10.612185,50,132.387859
-11.12612,50,132.443113
-9.903478,50,132.497015
-13.561102,50,132.552875
-11.734897,50,132.610182
-18.316893,50,132.666834
-13.674741,50,132.732182
-11.25097,50,132.810706
-14.185528,50,132.892361
-16.163437,50,132.946641
-16.763272,50,133.004514
-12.13553,50,133.072883
-10.464132,50,133.138146
-12.847654,50,133.225493
-10.184057,50,133.281585
-16.961552,50,133.35283
-15.620889,50,133.412964
-13.186557,50,133.471346
-11.364893,50,133.527195
-13.174021,50,133.583211
-16.628279,50,133.638342
-14.901708,50,133.694035
-12.705279,50,133.750417
-12.653009,50,133.818555
-13.490002,50,133.874912
-16.48179,50,133.929908
-18.28917,50,133.986487
-10.223284,50,134.044333
-18.125137,50,134.103333
-11.100196,50,134.169034
-13.736071,50,134.224778
-10.548894,50,134.298754
-14.882594,50,134.354311
-18.075585,50,134.420998
-11.972274,50,134.477593
-14.480539,50,134.533773
-13.074753,50,134.594256
-9.659676,50,134.650066
-15.127441,50,134.705088
-10.77118,50,134.76981
-18.053202,50,134.81923
-11.8257,50,134.875544
-13.092488,50,134.931486
-12.963306,50,134.987427
-13.934366,50,135.043712
-15.377694,50,135.099819
-14.158291,50,135.160277
-13.541861,50,135.216778
-11.961228,50,135.260014
-12.821118,50,135.316193
-12.096035,50,135.369224
-15.426939,50,135.411212
-11.918449,50,135.454596
-15.888621,50,135.498757
-11.843031,50,135.541965
-15.553232,50,135.591917
-15.028907,50,135.641191
-10.452777,50,135.698452
-13.136883,50,135.755271
-14.890136,50,135.814721
-15.652697,50,135.878943
-16.690326,50,135.935033
-10.905066,50,135.995892
-10.555336,50,136.058417
-11.09508,50,136.120197
-14.033081,50,136.181638
-13.212127,50,136.239353
-14.383575,50,136.309214
-15.124032,50,136.369283
-12.041258,50,136.424987
-13.933548,50,136.480061
-12.264504,50,136.55057
-14.015934,50,136.602405
-16.162876,50,136.66091
-18.378541,50,136.716055
-15.936537,50,136.772579
-14.110533,50,136.82702
-15.57712,50,136.880462
-14.035081,50,136.934752
-14.121188,50,136.999707
-14.08668,50,137.055152
-12.188452,50,137.112618
-13.471872,50,137.169684
-12.004442,50,137.226151
-11.096828,50,137.297327
-16.141399,50,137.352527
-15.906264,50,137.409942
-11.742198,50,137.478952
-14.988536,50,137.535271
-13.356804,50,137.589865
-12.051137,50,137.644136
-15.537014,50,137.699463
-15.89628,50,137.761868
-11.392491,50,137.816183
-17.553072,50,137.872818
-14.915982,50,137.942361
-14.318553,50,138.004989
-10.521403,50,138.06073
-20.685279,50,138.118378
-12.509205,50,138.174818
-14.24054,50,138.23129
-15.075735,50,138.286605
-10.532738,50,138.344432
-14.316813,50,138.424075
-10.998584,50,138.481369
-13.221446,50,138.537195
-17.436586,50,138.613233
-11.004093,50,138.682149
-13.686131,50,138.74588
-11.192918,50,138.801943
-17.94301,50,138.858332
-16.455926,50,138.928541
-13.408038,50,138.985534
-17.241631,50,139.049275
-14.693245,50,139.105384
-17.511807,50,139.163836
-14.341039,50,139.218418
-14.021335,50,139.274132
-14.016513,50,139.332441
-10.688016,50,139.399701
-13.76241,50,139.459694
-11.843594,50,139.515784
-10.8792,50,139.599079
-12.601847,50,139.71455
-17.861928,50,139.772071
-13.033536,50,139.8291
-9.31599,50,139.884833
-17.474898,50,139.95429
-12.143336,50,140.009713
-12.289739,50,140.065866
-12.587222,50,140.122417
-14.283294,50,140.178514
-12.416044,50,140.234055
-16.876445,50,140.28908
-16.072044,50,140.347937
-9.980425,50,140.416192
-18.597674,50,140.474533
-12.751495,50,140.56319
-11.191397,50,140.620027
-12.114602,50,140.673988
-13.271119,50,140.716468
-16.598029,50,140.774446
-15.229742,50,140.830202
-12.066891,50,140.90295
-14.938386,50,140.960933
-10.732062,50,141.017749
-14.656384,50,141.074554
-17.124281,50,141.135213
-12.246728,50,141.195944
-12.773311,50,141.2625
-12.989756,50,141.320773
-13.942982,50,141.394823
-16.730398,50,141.450592
-18.280192,50,141.505385
-13.420628,50,141.569136
-12.328289,50,141.630214
-11.537697,50,141.691617
-9.8663,50,141.751991
-12.328999,50,141.820072
-17.845824,50,141.889101
-16.453924,50,141.960539
-12.973892,50,142.038466
-16.184236,50,142.081942
-14.525884,50,142.125595
-12.165758,50,142.179857
-11.223881,50,142.235986
-13.093892,50,142.3244
-13.147832,50,142.397967
-11.962456,50,142.458231
-14.200586,50,142.507863
-13.299116,50,142.563645
-15.714876,50,142.62225
-14.861027,50,142.677926
-15.177496,50,142.7373
-16.512841,50,142.793368
-14.089774,50,142.860266
-11.25944,50,142.914901
-12.49045,50,142.964863
-14.472549,50,143.024043
-14.629853,50,143.08501
-13.124195,50,143.141195
-14.168649,50,143.197081
-11.369528,50,143.249833
-15.787499,50,143.298896
-17.120105,50,143.335385
-13.127895,50,143.374729
-11.53568,50,143.425413
-12.667339,50,143.568052
-14.500546,50,143.668365
-15.797593,50,143.722724
-10.822296,50,143.776499
-9.778571,50,143.831865
-12.244072,50,143.888344
-16.687043,50,143.948783
-16.045126,50,144.003861
-13.946695,50,144.054609
-13.20498,50,144.112111
-16.325419,50,144.187115
-12.801923,50,144.234299
-17.382739,50,144.30172
-15.751613,50,144.415537
-14.933714,50,144.473863
-13.709693,50,144.526375
-11.782986,50,144.568591
-13.984412,50,144.6095
-15.784476,50,144.701993
-10.866968,50,144.745246
-17.263227,50,144.796969
-14.144167,50,144.841736
-10.0206,50,144.892006
-10.962243,50,144.938921
-10.016847,50,145.004135
-10.75319,50,145.06387
-16.430631,50,145.124126
-11.876666,50,145.1809
-9.500541,50,145.250163
-9.714173,50,145.306788
-17.331333,50,145.361935
-9.06252,50,145.445828
-15.1932,50,145.50698
-15.253397,50,145.56271
-22.040114,50,145.663288
-10.730387,50,145.725021
-18.719079,50,145.793099
-10.66124,50,145.848975
-16.190675,50,145.928193
-9.922446,50,145.983926
-17.363818,50,146.051257
-15.515575,50,146.114343
-13.901837,50,146.182678
-10.68532,50,146.238362
-10.961083,50,146.305684
-15.303183,50,146.361494
-10.238768,50,146.416579
-11.251714,50,146.472127
-11.501101,50,146.532498
-16.534121,50,146.58825
-12.496451,50,146.643895
-13.428036,50,146.708502
-14.345105,50,146.764967
-8.919412,50,146.809523
-16.692897,50,146.849725
-10.820733,50,146.890887
-12.025636,50,146.935439
-9.652553,50,147.054418
-11.620844,50,147.104166
-13.612514,50,147.150541
-12.25041,50,147.202106
-15.429677,50,147.241659
-11.984569,50,147.282668
-9.832939,50,147.336821
-14.23233,50,147.393036
-9.195568,50,147.434447
-11.895739,50,147.505295
-14.816816,50,147.546712
-16.791352,50,147.636633
-16.593557,50,147.725656
-13.70281,50,147.786035
-8.769393,50,147.843521
-10.384487,50,147.902222
-11.043919,50,148.005392
-11.024138,50,148.107841
-12.749795,50,148.163598
-15.862703,50,148.230022
-11.229622,50,148.28543
-10.468601,50,148.383487
-12.778651,50,148.440029
-14.235105,50,148.502575
-10.890903,50,148.562294
-11.061662,50,148.63067
-14.346364,50,148.688154
-14.829038,50,148.786549
-11.126742,50,148.842731
-7.92764,50,148.898358
-9.845795,50,148.953992
-13.190439,50,149.01513
-10.745964,50,149.075663
-9.539106,50,149.133906
-11.86665,50,149.192328
-13.85835,50,149.265551
-9.240245,50,149.366947
-10.843485,50,149.425001
-10.30503,50,149.480101
-10.628941,50,149.549061
-13.175138,50,149.607471
-16.633198,50,149.666485
-10.976765,50,149.832824
-13.980246,50,149.901923
-11.971131,50,149.962019
-8.956671,50,150.022048
-12.344741,50,150.079753
-11.327267,50,150.191101
-11.312512,50,150.248092
-12.596118,50,150.303454
-16.783843,50,150.360657
-9.01496,50,150.440156
-14.525665,50,150.495289
-11.379184,50,150.637845
-9.749643,50,150.696137
-10.665259,50,150.752414
-12.046769,50,150.807668
-14.002515,50,150.867171
-15.536304,50,150.92325
-10.094454,50,150.987643
-13.49546,50,151.03339
-17.329025,50,151.158226
-15.56658,50,151.213873
-13.235038,50,151.271407
-15.912308,50,151.3278
-16.037412,50,151.390676
-10.85796,50,151.446887
-14.666023,50,151.513086
-10.961793,50,151.568564
-8.166343,50,151.625004
-17.118775,50,151.711262
-9.595358,50,151.77918
-15.304795,50,151.834643
-12.939088,50,151.889793
-7.341487,50,151.945367
-8.601931,50,152.035173
-12.874893,50,152.096691
-9.699413,50,152.259646
-10.994433,50,152.310684
-9.9024,50,152.366862
-11.923609,50,152.425476
-11.64398,50,152.482136
-11.732562,50,152.539739
-9.037153,50,152.60641
-15.22326,50,152.662385
-15.93203,50,152.721128
-13.05034,50,152.777269
-9.939791,50,152.847643
-12.977769,50,153.032406
-10.607311,50,153.091067
-13.891456,50,153.146105
-10.938174,50,153.202766
-16.50677,50,153.248621
-14.501472,50,153.305062
-14.025711,50,153.391519
-17.344031,50,153.448533
-13.134362,50,153.550708
-9.342296,50,153.655306
-11.273894,50,153.71116
-9.728355,50,153.77355
-16.089845,50,153.859588
-13.132699,50,153.919146
-14.412046,50,153.981652
-11.594241,50,154.046205
-12.889186,50,154.109668
-10.36651,50,154.167186
-13.096035,50,154.222723
-10.228479,50,154.291015
-9.444561,50,154.34778
-13.822198,50,154.404324
-11.033127,50,154.470005
-8.402619,50,154.52946
-16.123027,50,154.591349
-11.635932,50,154.708087
-10.891812,50,154.773263
-12.616252,50,154.840678
-15.181445,50,154.898644
-9.246696,50,154.955308
-13.634784,50,155.013719
-16.220239,50,155.075991
-15.994383,50,155.134908
-10.399618,50,155.196638
-8.169988,50,155.254052
-16.990799,50,155.330051
-13.164627,50,155.385489
-8.754653,50,155.449019
-16.763465,50,155.513513
-17.359226,50,155.570755
-14.595309,50,155.627859
-12.208501,50,155.68495
-15.538213,50,155.747421
-16.230618,50,155.815674
-10.032568,50,155.871462
-11.688689,50,155.932247
-13.185246,50,155.979004
-9.474544,50,156.022189
-9.705709,50,156.063103
-13.613015,50,156.106383
-9.164578,50,156.153888
-9.887733,50,156.209592
-11.40808,50,156.330348
-13.869109,50,156.388197
-11.789649,50,156.455564
-10.449162,50,156.509488
-13.594051,50,156.552091
-9.495975,50,156.595867
-9.90367,50,156.643356
-9.591347,50,156.747659
-13.617117,50,156.80398
-9.101687,50,156.85927
-10.193607,50,156.926022
-11.329041,50,156.985306
-10.157012,50,157.041172
-9.499081,50,157.099202
-7.583949,50,157.154476
-9.874637,50,157.222107
-7.246254,50,157.281154
-15.372198,50,157.338835
-15.441553,50,157.394929
-8.139597,50,157.455449
-12.006146,50,157.510932
-8.57715,50,157.642421
-17.188386,50,157.698051
-11.993664,50,157.763207
-17.596852,50,157.82289
-10.68829,50,157.878469
-7.04258,50,157.934696
-12.780532,50,157.991361
-12.504122,50,158.059843
-12.331813,50,158.115458
-11.994366,50,158.170875
-10.365424,50,158.240435
-12.712711,50,158.296915
-14.733215,50,158.35754
-16.23854,50,158.414137
-11.301595,50,158.466171
-14.888122,50,158.522096
-10.209105,50,158.580033
-7.917902,50,158.637275
-6.969592,50,158.715354
-10.499875,50,158.77041
-10.605431,50,158.824096
-11.629865,50,158.871642
-12.941725,50,158.9274
-9.148272,50,158.982404
-10.806735,50,159.06512
-14.684677,50,159.122248
-12.153284,50,159.188543
-10.617874,50,159.244656
-17.087783,50,159.301661
-11.756912,50,159.359221
-10.933864,50,159.406502
-12.656325,50,159.464148
-10.710553,50,159.524946
-17.228443,50,159.592793
-13.889135,50,159.662765
-10.19815,50,159.718761
-8.726567,50,159.780841
-12.360542,50,159.837295
-15.224028,50,159.900828
-9.165411,50,159.95639
-10.138559,50,160.010832
-17.51633,50,160.079334
-10.88474,50,160.154344
-6.427821,50,160.205323
-10.857234,50,160.241909
-14.789973,50,160.284062
-10.395984,50,160.340419
-14.963881,50,160.404796
-12.751947,50,160.460908
-12.670618,50,160.515228
-10.420355,50,160.580693
-11.466705,50,160.637134
-9.586052,50,160.694834
-14.757789,50,160.750549
-12.108778,50,160.805558
-8.852192,50,160.860862
-12.323076,50,160.921758
-15.265164,50,160.988952
-10.786364,50,161.057984
-16.021778,50,161.11622
-10.514087,50,161.172565
-5.928498,50,161.229461
-14.265577,50,161.287432
-14.584778,50,161.400394
-12.966249,50,161.448356
-11.969495,50,161.490328
-16.33846,50,161.53609
-10.007392,50,161.574224
-12.056411,50,161.611197
-11.663873,50,161.647486
-9.547223,50,161.690209
-17.591819,50,161.741566
-14.16973,50,161.797801
-12.506822,50,161.853002
-14.579507,50,161.924939
-10.401389,50,161.982002
-6.858765,50,162.037231
-9.727132,50,162.096672
-14.82764,50,162.15119
-16.601809,50,162.238649
-6.655964,50,162.292965
-9.47505,50,162.356341
-14.572618,50,162.500264
-12.301913,50,162.565614
-9.162523,50,162.611584
-9.144202,50,162.651762
-10.928059,50,162.690041
-8.943819,50,162.726121
-9.691546,50,162.764388
-9.99956,50,162.801063
-12.770268,50,162.84545
-14.752831,50,162.88223
-7.379654,50,162.918587
-10.594593,50,162.96549
-8.832227,50,163.025495
-11.297296,50,163.079752
-6.281597,50,163.142153
-12.775214,50,163.196164
-9.262724,50,163.269405
-9.108892,50,163.332596
-8.608677,50,163.387123
-6.641927,50,163.442158
-11.821213,50,163.504933
-11.508795,50,163.562827
-7.515651,50,163.621074
-14.999979,50,163.681549
-10.092872,50,163.745945
-11.933265,50,163.802867
-10.825261,50,163.856884
-7.210302,50,163.91882
-10.395535,50,163.978448
-8.398408,50,164.04002
-11.879487,50,164.104936
-17.716409,50,164.158862
-15.245879,50,164.224425
-11.488504,50,164.280812
-9.93965,50,164.337235
-15.881252,50,164.391533
-12.284222,50,164.447774
-10.399257,50,164.507737
-8.993283,50,164.564118
-9.893091,50,164.618073
-14.716255,50,164.695045
-9.427366,50,164.752201
-8.125567,50,164.807264
-5.418242,50,164.860606
-9.942827,50,164.915874
-10.329659,50,164.969672
-10.750613,50,165.026868
-9.996657,50,165.08343
-7.155311,50,165.154732
-10.636508,50,165.247075
-11.749497,50,165.302189
-15.165893,50,165.378987
-11.607633,50,165.436731
-14.011398,50,165.491616
-10.720841,50,165.554391
-8.560982,50,165.609117
-12.797299,50,165.677323
-7.896668,50,165.731329
-8.899966,50,165.785559
-6.84901,50,165.83936
-12.178711,50,165.894453
-15.042154,50,165.950378
-9.730505,50,166.010804
-11.829677,50,166.06659
-12.420899,50,166.131329
-9.382797,50,166.185416
-15.029017,50,166.241277
-9.984802,50,166.2962
-8.981196,50,166.351355
-9.639716,50,166.405489
-7.758343,50,166.461742
-14.160013,50,166.515885
-13.145902,50,166.580496
-14.539682,50,166.63643
-15.414796,50,166.713199
-17.110348,50,166.771465
-9.060683,50,166.835458
-11.852885,50,166.890711
-15.321109,50,166.956205
-10.687116,50,167.010005
-11.287567,50,167.077151
-13.879016,50,167.131825
-10.376072,50,167.199497
-7.1144,50,167.242483
-13.71811,50,167.29201
-15.829468,50,167.346889
-9.819708,50,167.40377
-14.063394,50,167.458809
-9.366369,50,167.523198
-7.949581,50,167.582703
-9.327792,50,167.639057
-9.389891,50,167.69473
-11.451491,50,167.750229
-11.108791,50,167.815648
-10.588628,50,167.893742
-9.329497,50,167.949198
-9.631114,50,168.023467
-8.392904,50,168.078229
-11.536482,50,168.136705
-8.956322,50,168.193055
-12.375391,50,168.248735
-14.823292,50,168.304937
-6.752692,50,168.36155
-9.306952,50,168.430467
-11.614438,50,168.512997
-7.607687,50,168.575949
-11.728477,50,168.630911
-9.982621,50,168.686442
-11.779003,50,168.742082
-10.275402,50,168.800544
-5.961777,50,168.858248
-10.930671,50,168.918998
-11.408433,50,168.992673
-10.066154,50,169.048615
-13.054575,50,169.105238
-11.288019,50,169.172255
-8.787194,50,169.230153
-11.167472,50,169.287228
-14.165883,50,169.348487
-10.268262,50,169.402911
-16.104396,50,169.470541
-7.328734,50,169.526465
-9.309431,50,169.583769
-16.464438,50,169.640395
-11.321482,50,169.704292
-13.901736,50,169.743836
-8.350098,50,169.780797
-8.54906,50,169.819033
-10.727246,50,169.862227
-8.374395,50,169.900316
-14.183516,50,169.956491
-12.341756,50,170.011178
-10.890741,50,170.066131
-9.681111,50,170.133547
-8.304166,50,170.187577
-8.737568,50,170.245784
-10.256262,50,170.317436
-5.981003,50,170.373871
-5.096066,50,170.430772
-10.701131,50,170.488532
-7.700155,50,170.546547
-16.105874,50,170.600264
-13.587906,50,170.656185
-13.07002,50,170.712037
-12.608167,50,170.787321
-14.166764,50,170.836231
-11.270608,50,170.887126
-7.68536,50,170.934374
-6.464723,50,170.992917
-11.085041,50,171.050278
-11.565473,50,171.112734
-8.51681,50,171.168494
-10.104379,50,171.236028
-8.103744,50,171.292198
-5.581709,50,171.347914
-10.625242,50,171.40521
-9.407773,50,171.470713
-8.750845,50,171.526996
-9.567552,50,171.585939
-8.505057,50,171.652164
-15.920502,50,171.723475
-14.663822,50,171.782128
-7.894456,50,171.841112
-13.506269,50,171.900481
-8.109584,50,171.958291
-6.01502,50,172.019878
-10.399437,50,172.082261
-10.881046,50,172.139602
-11.732022,50,172.20699
-7.881507,50,172.271128
-10.6568,50,172.327264
-11.38766,50,172.382817
-12.237172,50,172.441043
-6.076873,50,172.494679
-9.526309,50,172.535115
-8.499641,50,172.593184
-9.534736,50,172.663708
-9.492419,50,172.742065
-8.844167,50,172.840907
-14.884762,50,172.901768
-11.305641,50,172.947533
-9.485903,50,172.98893
-8.926695,50,173.123372
-7.930015,50,173.181379
-13.918409,50,173.255838
-5.357739,50,173.314784
-6.552368,50,173.37141
-11.708895,50,173.42769
-14.237283,50,173.485118
-10.324245,50,173.548532
-10.558044,50,173.6058
-7.891109,50,173.663621
-11.527466,50,173.735875
-9.013318,50,173.793199
-14.803218,50,173.852495
-5.583821,50,173.908297
-8.586859,50,173.964791
-9.006605,50,174.020534
-7.400968,50,174.079942
-6.013892,50,174.14455
-10.206965,50,174.223946
-10.138319,50,174.279921
-10.56188,50,174.339032
-10.651327,50,174.39427
-13.747994,50,174.449026
-9.542399,50,174.504677
-9.998854,50,174.561356
-13.514703,50,174.615833
-14.512089,50,174.686176
-8.128473,50,174.740362
-7.646596,50,174.799474
-9.403816,50,174.855711
-10.94143,50,174.910108
-7.236877,50,174.970056
-6.362374,50,175.025832
-5.239101,50,175.079356
-12.44432,50,175.159855
-7.838615,50,175.217727
-8.0705,50,175.263534
-12.274352,50,175.305706
-14.677243,50,175.348377
-14.332239,50,175.390048
-8.838986,50,175.435158
-9.225398,50,175.49298
-8.417579,50,175.562018
-9.212086,50,175.618083
-10.348848,50,175.673673
-7.519843,50,175.729489
-11.263417,50,175.786473
-8.1509,50,175.847113
-12.146642,50,175.911322
-9.92541,50,176.035671
-15.370702,50,176.109045
-8.923506,50,176.165067
-12.369479,50,176.223294
-11.555651,50,176.282887
-8.931267,50,176.342318
-17.327222,50,176.406914
-7.875407,50,176.463696
-8.035794,50,176.520045
-8.78992,50,176.590235
-9.973343,50,176.725335
-7.007322,50,176.784821
-8.04243,50,176.843068
-10.935711,50,176.900597
-11.28803,50,176.957729
-5.427339,50,177.013849
-6.513874,50,177.07139
-10.28086,50,177.142373
-11.123813,50,177.197521
-13.28313,50,177.253808
-8.920122,50,177.316701
-5.748323,50,177.405024
-7.425973,50,177.4645
-9.406394,50,177.518709
-7.990585,50,177.577844
-9.516674,50,177.64843
-10.241285,50,177.706675
-14.711831,50,177.763083
-9.428215,50,177.817741
-9.606024,50,177.881418
-10.493498,50,177.936767
-11.500709,50,177.99115
-9.170526,50,178.047744
-10.86542,50,178.135999
-14.763567,50,178.193177
-15.940072,50,178.265869
-6.847165,50,178.321433
-12.091627,50,178.377114
-7.788463,50,178.431493
-5.867093,50,178.487061
-10.518148,50,178.55057
-11.797384,50,178.617701
-10.326184,50,178.671585
-7.88502,50,178.742042
-9.49754,50,178.796077
-9.343623,50,178.853421
-15.612028,50,178.907051
-13.562784,50,178.961087
-10.533277,50,179.015004
-12.472747,50,179.153907
-8.548468,50,179.209512
-9.350225,50,179.265366
-7.117978,50,179.326187
-9.303229,50,179.384867
-7.838527,50,179.440497
-10.557753,50,179.496258
-12.097423,50,179.581656
-12.356143,50,179.650788
-13.603732,50,179.707523
-9.856283,50,179.7677
-8.281487,50,179.825198
-11.574569,50,179.882945
-8.461213,50,179.939357
-7.771018,50,179.997315
-12.57483,50,180.056327
-8.550408,50,180.129481
-11.072399,50,180.206576
-7.964613,50,180.252127
-6.492089,50,180.308087
-10.637756,50,180.366678
-9.138422,50,180.423043
-10.84347,50,180.480335
-14.595067,50,180.542681
-9.208248,50,180.621562
-10.435207,50,180.678089
-13.291974,50,180.734802
-14.495872,50,180.791327
-11.536778,50,180.848067
-9.892842,50,180.906121
-10.670656,50,180.962513
-6.599075,50,181.018835
-7.846893,50,181.090738
-6.701212,50,181.1485
-8.566787,50,181.21202
-9.228811,50,181.268742
-9.677895,50,181.326205
-9.600496,50,181.390693
-12.893095,50,181.447255
-7.677705,50,181.504017
-7.970584,50,181.593209
-6.822895,50,181.649409
-13.43317,50,181.706059
-6.91676,50,181.761652
-6.540578,50,181.818193
-8.735476,50,181.95561
-6.751124,50,182.014008
-8.68425,50,182.080585
-6.963439,50,182.155243
-13.467195,50,182.212833
-8.702834,50,182.269629
-5.531012,50,182.329791
-10.682365,50,182.386351
-8.167595,50,182.442029
-12.259925,50,182.503365
-6.908576,50,182.569845
-8.158339,50,182.638527
-12.62398,50,182.703386
-7.271847,50,182.749252
-9.575638,50,182.791437
-9.077716,50,182.843035
-4.804176,50,182.902039
-5.067017,50,182.957658
-5.731163,50,183.021072
-10.211043,50,183.091724
-6.170854,50,183.148505
-8.402003,50,183.206132
-10.399819,50,183.263312
-8.703773,50,183.320975
-8.226229,50,183.377761
-7.851136,50,183.433842
-8.083239,50,183.502411
-8.195509,50,183.572553
-7.036219,50,183.628573
-8.897682,50,183.684786
-12.141866,50,183.737791
-6.368677,50,183.784619
-10.563296,50,183.835335
-13.521564,50,183.896121
-9.836424,50,183.951452
-7.818736,50,184.024355
-10.501953,50,184.083539
-8.897,50,184.140061
-8.20393,50,184.197183
-8.011097,50,184.254221
-9.158795,50,184.310251
-6.264763,50,184.366576
-9.641187,50,184.427708
-12.657502,50,184.481762
-9.153179,50,184.523823
-6.750694,50,184.567695
-10.524123,50,184.626157
-5.499242,50,184.684805
-8.600939,50,184.741524
-7.36823,50,184.799489
-5.835267,50,184.862113
-8.569857,50,184.932475
-11.83079,50,184.990688
-9.995357,50,185.046482
-10.110708,50,185.08576
-13.783642,50,185.123485
-9.249475,50,185.169677
-9.056085,50,185.22006
-5.122222,50,185.261308
-11.664123,50,185.336586
-9.434257,50,185.396361
-6.166025,50,185.486666
-7.021646,50,185.552028
-9.236191,50,185.611987
-10.828507,50,185.674975
-5.458639,50,185.730836
-8.895583,50,185.787674
-5.347176,50,185.85737
-4.55539,50,185.919988
-9.911962,50,185.976994
-8.063337,50,186.037085
-6.355487,50,186.102274
-10.522772,50,186.161425
-7.112592,50,186.219675
-9.502666,50,186.27474
-5.108686,50,186.351145
-7.204812,50,186.407322
-13.51235,50,186.468873
-10.21231,50,186.534742
-9.752927,50,186.602862
-9.825454,50,186.662723
-5.811657,50,186.721332
-12.423079,50,186.778008
-7.067289,50,186.84691
-9.150489,50,186.903062
-10.530725,50,186.960142
-10.429581,50,187.10692
-12.813959,50,187.160658
-7.791754,50,187.21802
-9.06744,50,187.275262
-11.576158,50,187.332556
-11.092932,50,187.404268
-7.642991,50,187.473985
-10.843513,50,187.531755
-11.54711,50,187.588283
-10.317909,50,187.657128
-10.315459,50,187.718479
-5.560464,50,187.776468
-9.976771,50,187.833156
-10.470638,50,187.900138
-12.30836,50,187.955767
-7.883185,50,188.010598
-11.586477,50,188.068379
-8.163508,50,188.127166
-8.6226,50,188.174974
-8.17174,50,188.215802
-9.828365,50,188.304536
-10.355757,50,188.355796
-9.003568,50,188.397819
-11.624491,50,188.443468
-8.829013,50,188.486561
-8.829624,50,188.545941
-11.780831,50,188.603149
-11.973785,50,188.662876
-7.237027,50,188.722297
-6.086101,50,188.821268
-5.137597,50,188.877633
-7.996253,50,188.933176
-5.031447,50,188.989168
-9.568695,50,189.045578
-3.975545,50,189.103191
-7.412497,50,189.160045
-9.624157,50,189.219777
-8.800839,50,189.269485
-9.190764,50,189.326885
-7.785551,50,189.388907
-9.995821,50,189.4491
-11.945494,50,189.490661
-6.968079,50,189.549061
-8.328194,50,189.604594
-8.820083,50,189.659734
-8.808091,50,189.729836
-10.556438,50,189.788553
-7.368333,50,189.842702
-9.797977,50,189.896905
-14.481869,50,189.955622
-10.482892,50,190.017068
-8.511713,50,190.080331
-7.591506,50,190.135974
-13.00425,50,190.197278
-6.683096,50,190.243793
-8.558469,50,190.280036
-9.341259,50,190.316569
-8.065306,50,190.358804
-14.382721,50,190.3975
-6.819797,50,190.439326
-8.43779,50,190.477787
-14.485992,50,190.531316
-9.919545,50,190.571741
-6.467968,50,190.608737
-7.937009,50,190.647472
-9.221888,50,190.69565
-7.469839,50,190.750167
-9.856983,50,190.804154
-6.647776,50,190.858763
-15.274572,50,190.928576
-13.525414,50,190.991573
-11.947437,50,191.048124
-5.531117,50,191.108077
-7.917308,50,191.158874
-8.249058,50,191.194278
-8.649575,50,191.229794
-8.7768,50,191.279159
-7.703732,50,191.334854
-13.301946,50,191.376693
-7.613809,50,191.418125
-7.30448,50,191.476505
-13.938811,50,191.531955
-8.830675,50,191.595101
-10.213497,50,191.655006
-14.760247,50,191.709333
-9.893482,50,191.774361
-12.600975,50,191.829378
