timesteps,episode_return
114000,-190.244914
115000,-101.192054
116000,-93.798483
117000,-151.490524
118000,-100.365409
119000,-149.175632
120000,-164.509951
121000,-136.283318
122000,-141.717193
123000,-155.47294
124000,-158.388798
125000,-152.530203
126000,-138.089692
127000,-200.771645
128000,-150.055127
129000,-159.268821
130000,-185.188564
131000,-139.73148
132000,-86.711009
133000,-82.074719
134000,-175.304512
135000,-93.292817
136000,-97.619734
137000,-81.805486
138000,-109.255285
139000,-62.934704
140000,-112.471492
141000,-117.174132
142000,-42.22672
143000,-72.366872
144000,-187.235123
145000,-142.851302
146000,-127.444736
147000,-43.850245
148000,-89.706375
149000,-221.455138
150000,-79.016305
151000,-116.514625
152000,-96.650117
153000,-90.565442
154000,-118.144074
155000,-70.426014
156000,-97.322523
157000,-55.949097
158000,-167.829699
159000,-160.667354
160000,-106.678382
161000,-284.419944
162000,-147.236566
163000,-408.704472
164000,-183.041438
165000,-378.358986
166000,-140.030156
167000,-86.084924
168000,-59.844648
169000,-3.967103
170000,-130.416255
171000,-104.97064
172000,-58.620643
173000,-251.998845
174000,-52.670527
175000,-32.238849
176000,-100.733791
177000,42.333817
178000,-45.375971
179000,-48.95225
180000,-37.20596
181000,73.962978
182000,-98.283773
183000,57.574776
184000,68.565135
185000,37.425142
186000,85.243572
187000,-153.943238
188000,-14.659347
189000,-1.390672
190000,21.06484
191000,74.177359
192000,83.048005
193000,229.107234
194000,77.813484
195000,110.461666
196000,121.642428
197000,-49.936918
198000,177.21687
199000,152.790017
200000,69.649692
201000,92.691968
202000,260.010895
203000,297.562153
204000,142.228964
205000,406.669624
206000,274.703864
207000,166.8598
208000,149.733305
209000,184.381537
210000,126.015986
211000,210.009826
212000,245.661927
213000,297.088011
214000,298.832694
215000,187.624973
216000,138.330432
217000,210.362902
218000,313.464862
219000,373.053694
220000,348.391597
221000,238.039214
222000,235.19417
223000,356.581494
224000,310.143269
225000,319.71731
226000,238.41781
227000,420.217771
228000,386.558174
229000,582.518578
230000,384.496918
231000,499.501537
232000,507.374954
233000,504.303955
234000,360.916293
235000,378.877272
236000,438.932361
237000,272.976054
238000,475.788437
239000,483.917701
240000,393.575743
241000,434.730743
242000,300.414831
243000,429.359005
244000,621.807249
245000,338.047229
246000,461.998615
247000,356.843723
248000,189.124371
249000,426.040511
250000,373.837957
251000,352.898298
252000,265.753863
253000,253.778493
254000,396.985084
255000,362.752872
256000,361.746958
257000,-99.0951
258000,235.942455
259000,116.208158
260000,-14.418217
261000,521.770863
262000,373.369255
263000,201.953652
264000,206.109567
265000,328.764823
266000,21.683192
267000,202.527752
268000,172.434334
