#{"t_start": 1777197052.5872521, "env_id": "Reacher-v4"}
r,l,t
-15.039092,50,61.928636
-14.885114,50,61.94189
-12.302376,50,61.955519
-7.064944,50,61.968377
-18.626146,50,61.981637
-12.413812,50,61.994937
-5.853773,50,62.008271
-13.409587,50,62.021278
-12.636258,50,62.034356
-9.77356,50,62.048277
-15.022906,50,62.061548
-7.468265,50,62.074625
-15.767545,50,62.087993
-10.803142,50,62.101328
-17.794839,50,62.114588
-12.612423,50,62.127623
-15.486777,50,62.140743
-10.600115,50,62.154181
-5.886388,50,62.167299
-11.494893,50,62.180468
-7.016377,50,62.193626
-15.923358,50,62.206928
-13.852884,50,62.220105
-12.887503,50,62.233263
-14.923421,50,62.246489
-13.006068,50,62.259899
-4.922281,50,62.272811
-10.274008,50,62.285677
-7.733518,50,62.298703
-9.367387,50,62.842177
-13.967133,50,62.856311
-8.454457,50,62.869926
-15.717123,50,62.883858
-16.002002,50,62.898232
-11.210814,50,62.911883
-10.124392,50,62.925196
-8.715278,50,62.938527
-19.034666,50,62.952752
-19.891024,50,62.96656
-11.620037,50,62.979837
-10.204581,50,62.993174
-10.156772,50,63.006528
-10.91192,50,63.019895
-7.590221,50,63.033175
-14.59927,50,63.046285
-12.81826,50,63.060743
-9.295922,50,63.074247
-16.173961,50,63.087631
-9.741152,50,63.100763
-11.196754,50,63.11388
-10.931196,50,63.127224
-13.679736,50,63.140386
-15.461637,50,63.154129
-11.584331,50,63.167284
-15.519936,50,63.180431
-11.843386,50,63.193712
-7.416847,50,63.2068
-12.18455,50,63.219905
-13.441823,50,63.233191
-9.44073,50,63.246256
-14.131427,50,63.259786
-11.903198,50,63.274563
-18.186235,50,63.288014
-10.270682,50,63.301125
-8.412852,50,63.314424
-5.146952,50,63.32767
-11.180047,50,63.340913
-11.132636,50,63.35459
-12.307399,50,63.367613
-12.551685,50,63.380673
-12.516391,50,64.185156
-8.093538,50,64.208211
-16.260678,50,64.226654
-11.224031,50,64.241715
-12.968972,50,64.256303
-12.997831,50,64.26984
-13.431423,50,64.283597
-4.421122,50,64.296903
-6.149375,50,64.310982
-10.148559,50,64.324418
-14.005137,50,64.338171
-17.338445,50,64.351712
-6.013301,50,64.365866
-11.430378,50,64.378812
-10.716341,50,64.392102
-10.042893,50,64.405375
-13.357899,50,64.418787
-8.560038,50,64.432051
-7.273291,50,64.445324
-13.088172,50,64.459066
-7.679921,50,64.471921
-19.090688,50,64.484799
-10.687984,50,64.497977
-8.977838,50,64.511063
-7.7139,50,64.524204
-7.514411,50,64.537488
-9.549475,50,64.550801
-11.503278,50,64.56439
-10.524717,50,64.577521
-5.807349,50,64.590674
-17.374799,50,64.604062
-11.396318,50,64.61731
-14.815017,50,64.630578
-14.434765,50,64.643703
-5.592173,50,64.657001
-8.380451,50,64.670004
-9.960584,50,64.683005
-15.416331,50,64.696212
-12.97287,50,64.709332
-12.301609,50,64.722485
-6.096462,50,64.735645
-8.099348,50,65.353347
-16.380129,50,65.379139
-16.520486,50,65.394763
-11.523895,50,65.408687
-8.199756,50,65.422384
-15.578733,50,65.435615
-13.72724,50,65.448905
-14.707403,50,65.463422
-10.586184,50,65.47632
-18.272036,50,65.489261
-4.516251,50,65.502144
-14.629679,50,65.515203
-6.874085,50,65.528435
-11.351412,50,65.541784
-14.66704,50,65.554839
-13.328842,50,65.568545
-13.224064,50,65.581802
-12.248668,50,65.595012
-6.374056,50,65.608191
-5.261223,50,65.621517
-7.191048,50,65.634767
-17.124522,50,65.648245
-11.14806,50,65.661993
-10.870822,50,65.67504
-8.642778,50,65.688039
-6.179733,50,65.700829
-9.939901,50,65.71388
-4.583897,50,65.727068
-11.968834,50,65.740214
-13.53778,50,65.75352
-10.607559,50,65.767819
-8.581611,50,65.781766
-10.789234,50,65.795315
-10.459626,50,65.808561
-15.985402,50,65.821792
-12.140561,50,65.835073
-17.271806,50,65.848454
-16.439918,50,65.86218
-5.337669,50,65.875415
-4.729862,50,65.888772
-12.170864,50,65.902061
-8.143415,50,66.719545
-11.941777,50,66.745195
-12.772149,50,66.760494
-8.147985,50,66.774466
-13.450746,50,66.787545
-10.971388,50,66.800619
-9.012022,50,66.813767
-16.040595,50,66.826948
-12.230848,50,66.840171
-13.183139,50,66.853451
-11.163572,50,66.867074
-7.061688,50,66.880193
-6.067264,50,66.893292
-11.91914,50,66.906493
-12.574061,50,66.919552
-5.71128,50,66.932771
-14.135796,50,66.945881
-15.676102,50,66.959165
-12.95077,50,66.972688
-14.168572,50,66.985674
-8.20054,50,66.998781
-9.032498,50,67.011781
-11.811132,50,67.024851
-7.464574,50,67.038045
-8.17152,50,67.051416
-8.149661,50,67.065235
-12.545679,50,67.078483
-9.505707,50,67.091721
-15.524146,50,67.104769
-6.989523,50,67.117908
-4.970628,50,67.130983
-10.35228,50,67.144176
-9.770054,50,67.15771
-12.043903,50,67.171043
-17.501788,50,67.184308
-17.312864,50,67.197279
-12.224838,50,67.210343
-6.092181,50,67.223476
-15.707021,50,67.236515
-8.24052,50,67.249561
-14.43702,50,67.262699
-7.511004,50,67.683434
-7.069015,50,67.696723
-15.947042,50,67.709833
-13.284813,50,67.722992
-13.370034,50,67.736505
-19.656542,50,67.749911
-4.510792,50,67.763308
-7.251068,50,67.777019
-14.029178,50,67.790097
-14.902165,50,67.803452
-18.423705,50,67.816674
-14.082158,50,67.829971
-11.220249,50,67.84334
-14.68801,50,67.856563
-14.169235,50,67.870301
-10.714255,50,67.883453
-17.070868,50,67.896687
-10.550694,50,67.909859
-6.933008,50,67.922894
-14.067066,50,67.936182
-12.214471,50,67.949346
-10.213991,50,67.962487
-14.493814,50,67.976088
-14.930165,50,67.98917
-11.534691,50,68.002339
-6.275136,50,68.015343
-10.751913,50,68.028571
-11.849138,50,68.041931
-8.549729,50,68.055026
-8.870726,50,68.069138
-13.05696,50,68.082356
-9.615724,50,68.095343
-14.835966,50,68.108614
-13.802561,50,68.121797
-6.099875,50,68.134733
-17.359188,50,68.147997
-12.754947,50,68.161162
-7.86848,50,68.175021
-5.165408,50,68.18828
-13.468271,50,68.201479
-14.486029,50,68.214749
-10.667519,50,68.633386
-9.284269,50,68.646867
-15.057734,50,68.660338
-9.104305,50,68.675015
-13.552685,50,68.68877
-17.32915,50,68.701995
-9.381068,50,68.715162
-17.162276,50,68.728706
-8.940769,50,68.741968
-5.217988,50,68.755206
-16.262712,50,68.768807
-14.976224,50,68.782037
-9.74997,50,68.795267
-13.269449,50,68.808533
-6.134412,50,68.821787
-8.462011,50,68.835064
-9.600269,50,68.848258
-15.341752,50,68.86148
-13.221698,50,68.875008
-13.412426,50,68.888129
-17.204544,50,68.901426
-11.370254,50,68.914652
-6.014134,50,68.927772
-7.137042,50,68.940789
-9.952129,50,68.953938
-10.57248,50,68.967087
-9.863282,50,68.980737
-16.755602,50,68.994121
-12.382945,50,69.007563
-14.244668,50,69.020945
-14.306225,50,69.034471
-14.119786,50,69.047494
-12.122877,50,69.060702
-17.257785,50,69.074464
-5.163067,50,69.087584
-10.431815,50,69.100712
-8.581902,50,69.113762
-13.805847,50,69.126965
-10.877748,50,69.139998
-7.609975,50,69.153063
-12.781907,50,69.166102
-9.337113,50,69.856235
-15.405712,50,69.882508
-13.963172,50,69.897
-7.86874,50,69.910643
-6.723661,50,69.924113
-18.057927,50,69.937529
-7.752449,50,69.950943
-8.183453,50,69.96427
-8.692868,50,69.977865
-6.181871,50,69.991129
-5.3958,50,70.004492
-9.079134,50,70.01765
-13.653365,50,70.031088
-13.636092,50,70.044514
-8.123781,50,70.05786
-14.35664,50,70.071079
-13.750655,50,70.085177
-16.435937,50,70.09826
-14.765747,50,70.111438
-6.941367,50,70.124785
-13.409501,50,70.137966
-9.696255,50,70.151124
-11.874247,50,70.164242
-4.586352,50,70.177712
-13.275882,50,70.190533
-6.224018,50,70.203307
-7.801586,50,70.216077
-8.807925,50,70.229094
-11.424344,50,70.242329
-14.871379,50,70.255452
-11.741759,50,70.268685
-7.853362,50,70.282217
-4.16935,50,70.295094
-5.908827,50,70.307924
-19.087144,50,70.320795
-11.872031,50,70.33415
-7.866444,50,70.347713
-12.002874,50,70.360888
-14.138702,50,70.374252
-8.118792,50,70.387345
-17.417441,50,70.400453
-13.542829,50,71.20146
-11.871421,50,71.217132
-11.549047,50,71.235565
-19.647898,50,71.24948
-5.843113,50,71.262953
-18.459947,50,71.27654
-10.297961,50,71.289519
-6.842399,50,71.302318
-18.257864,50,71.315227
-6.078785,50,71.328048
-11.312038,50,71.340984
-15.149853,50,71.354319
-15.590011,50,71.367675
-12.026693,50,71.381469
-10.437041,50,71.394351
-12.29134,50,71.40714
-6.162673,50,71.420033
-9.635739,50,71.432766
-13.270501,50,71.445628
-11.86692,50,71.458793
-6.557019,50,71.471875
-14.669678,50,71.485353
-10.382788,50,71.498158
-15.565641,50,71.510951
-10.049142,50,71.523768
-13.080257,50,71.536594
-7.273653,50,71.54933
-10.512122,50,71.562385
-7.94589,50,71.575437
-9.089177,50,71.58878
-9.097608,50,71.602805
-19.032592,50,71.615664
-14.256719,50,71.62945
-7.494123,50,71.642983
-10.946657,50,71.656403
-7.29281,50,71.669812
-12.550449,50,71.683538
-14.60074,50,71.696814
-12.831692,50,71.710012
-11.321169,50,71.723259
-9.332321,50,71.73662
-12.215368,50,72.540268
-5.769192,50,72.555721
-12.377109,50,72.572925
-11.005974,50,72.588118
-3.853924,50,72.601603
-8.656554,50,72.614813
-6.149781,50,72.628092
-13.935497,50,72.641467
-3.653606,50,72.654509
-7.232117,50,72.667868
-9.323396,50,72.681532
-9.817917,50,72.694837
-6.537015,50,72.708172
-13.949444,50,72.721514
-10.649366,50,72.734945
-8.831844,50,72.7481
-13.770525,50,72.761376
-7.853186,50,72.774634
-8.9532,50,72.788512
-8.379227,50,72.801792
-16.691477,50,72.815171
-11.543407,50,72.828493
-15.452661,50,72.842811
-14.142862,50,72.856222
-4.729714,50,72.870056
-7.130605,50,72.883598
-9.540918,50,72.896647
-10.506618,50,72.909786
-14.608999,50,72.922832
-15.399695,50,72.935989
-11.140581,50,72.949003
-14.930774,50,72.96212
-5.659619,50,72.975149
-11.816799,50,72.988825
-12.73569,50,73.001918
-4.366989,50,73.01524
-14.201999,50,73.028452
-9.48922,50,73.041625
-13.519307,50,73.05487
-14.384828,50,73.067948
-17.963296,50,73.081078
-14.78584,50,73.875892
-8.907537,50,73.900329
-16.241761,50,73.914883
-18.216795,50,73.929102
-13.451644,50,73.942487
-8.98897,50,73.95609
-4.199226,50,73.96937
-5.113097,50,73.98273
-19.875216,50,73.996519
-6.062756,50,74.010165
-17.662383,50,74.023773
-9.368496,50,74.03714
-5.426682,50,74.050341
-4.741504,50,74.063618
-5.662905,50,74.077106
-12.103946,50,74.09116
-4.938366,50,74.104299
-5.398502,50,74.117717
-6.03963,50,74.130884
-5.897306,50,74.144138
-6.798737,50,74.15743
-7.013387,50,74.170821
-17.077227,50,74.184252
-16.222858,50,74.197948
-13.503018,50,74.211584
-5.140778,50,74.224874
-12.987941,50,74.240055
-11.966916,50,74.253275
-14.833869,50,74.267018
-10.481912,50,74.280206
-13.549812,50,74.294614
-17.460973,50,74.308064
-15.674179,50,74.322226
-19.481685,50,74.335755
-6.749956,50,74.348917
-9.006707,50,74.363016
-13.474337,50,74.376304
-9.767585,50,74.390069
-14.114508,50,74.403382
-13.366979,50,74.41674
-18.593583,50,74.429988
-12.164983,50,74.856383
-14.08106,50,74.86972
-10.594988,50,74.883149
-11.867145,50,74.896826
-4.064328,50,74.910366
-10.090252,50,74.923949
-10.365798,50,74.937615
-13.865031,50,74.950995
-6.841985,50,74.964428
-8.554075,50,74.978009
-8.388727,50,74.991979
-5.902057,50,75.005237
-9.377082,50,75.018764
-13.307968,50,75.032131
-8.896001,50,75.045711
-14.250573,50,75.059313
-12.731363,50,75.072624
-8.110101,50,75.086311
-13.454087,50,75.099774
-11.754297,50,75.113248
-11.13982,50,75.126816
-14.727249,50,75.140282
-4.770805,50,75.153752
-13.277808,50,75.167059
-16.167394,50,75.180439
-12.518399,50,75.193996
-14.204334,50,75.207306
-11.317332,50,75.220633
-14.86451,50,75.234087
-6.489292,50,75.247304
-9.995628,50,75.260508
-13.000502,50,75.273804
-10.034246,50,75.287266
-8.44779,50,75.300854
-6.531429,50,75.31425
-12.700188,50,75.327786
-10.922661,50,75.34123
-9.527786,50,75.354698
-17.671318,50,75.367904
-13.343302,50,75.381325
-6.284003,50,75.395192
-16.50713,50,75.818154
-9.745037,50,75.832353
-13.686473,50,75.846042
-3.784049,50,75.860441
-9.960254,50,75.874145
-11.949019,50,75.88763
-13.152146,50,75.901441
-15.490043,50,75.914857
-8.69584,50,75.928513
-11.129282,50,75.941843
-3.968751,50,75.955258
-8.69408,50,75.968481
-5.911015,50,75.981715
-7.747108,50,75.995548
-10.359756,50,76.008793
-5.958494,50,76.022311
-11.000807,50,76.035462
-6.456807,50,76.048592
-12.051336,50,76.061943
-12.117748,50,76.075304
-13.440532,50,76.088604
-3.792594,50,76.102209
-5.261211,50,76.115519
-14.1967,50,76.128857
-7.2908,50,76.142265
-8.274598,50,76.155595
-9.431546,50,76.168968
-6.086501,50,76.182283
-10.004235,50,76.195984
-12.995686,50,76.209268
-12.087515,50,76.222732
-7.487845,50,76.236191
-9.408025,50,76.24938
-13.14005,50,76.262813
-5.45783,50,76.276335
-4.021009,50,76.289701
-4.775887,50,76.30335
-5.31595,50,76.316491
-15.361515,50,76.330044
-9.186672,50,76.343236
-8.228961,50,76.356652
-7.551034,50,76.77957
-17.111991,50,76.79283
-7.318742,50,76.80683
-6.516193,50,76.820222
-12.82701,50,76.833534
-8.212279,50,76.84701
-5.39199,50,76.860373
-11.386887,50,76.873827
-7.820056,50,76.887107
-15.01266,50,76.900836
-6.107936,50,76.914259
-8.649446,50,76.927689
-11.011029,50,76.941057
-7.111938,50,76.954508
-17.661765,50,76.967716
-9.081861,50,76.981004
-7.978684,50,76.994875
-13.42095,50,77.008125
-4.919705,50,77.021566
-3.701015,50,77.034814
-6.336715,50,77.048316
-16.947498,50,77.061629
-12.560234,50,77.074762
-18.295701,50,77.08797
-15.003923,50,77.10119
-12.011343,50,77.114618
-9.811576,50,77.127898
-12.620135,50,77.141331
-7.038653,50,77.154494
-7.740574,50,77.167743
-4.932417,50,77.180917
-7.384072,50,77.19424
-12.137848,50,77.207841
-7.702985,50,77.221005
-6.227817,50,77.234347
-13.247899,50,77.247613
-6.85938,50,77.260924
-4.860228,50,77.274302
-13.697478,50,77.287813
-18.213377,50,77.301123
-15.456847,50,77.314397
-15.800915,50,77.738151
-11.824302,50,77.751224
-8.799214,50,77.764501
-6.585635,50,77.778694
-7.300396,50,77.792225
-3.06058,50,77.818598
-13.906407,50,77.837323
-10.155026,50,77.853138
-5.687442,50,77.866337
-18.746005,50,77.879495
-12.169137,50,77.892604
-6.516639,50,77.906193
-9.299479,50,77.919298
-16.670361,50,77.932472
-9.923232,50,77.945601
-4.346519,50,77.958759
-4.952258,50,77.971865
-11.394476,50,77.984915
-12.623827,50,77.998743
-8.843717,50,78.011926
-6.862111,50,78.025257
-6.810588,50,78.038511
-9.786127,50,78.051589
-6.690628,50,78.064721
-7.33725,50,78.077819
-8.522788,50,78.091187
-8.436819,50,78.104968
-3.758225,50,78.117982
-5.594644,50,78.131224
-10.059564,50,78.144447
-8.782541,50,78.157676
-3.048795,50,78.17129
-15.956341,50,78.184547
-11.853943,50,78.197802
-11.674744,50,78.211501
-6.806299,50,78.22471
-3.613408,50,78.238297
-9.694049,50,78.251367
-15.07327,50,78.264666
-3.34117,50,78.27797
-14.503712,50,78.291208
-8.78747,50,78.71779
-11.395697,50,78.73098
-7.054741,50,78.744685
-3.264556,50,78.758224
-13.69497,50,78.771686
-8.667471,50,78.785182
-8.618813,50,78.798678
-14.060439,50,78.813173
-17.091066,50,78.826395
-10.893154,50,78.840815
-10.718807,50,78.85413
-15.550393,50,78.868256
-14.127544,50,78.881728
-4.814401,50,78.895635
-10.662862,50,78.910143
-12.656058,50,78.923976
-10.665188,50,78.937334
-8.062838,50,78.95103
-6.453808,50,78.964553
-3.63845,50,78.978061
-3.997724,50,78.991417
-9.295838,50,79.004641
-7.76799,50,79.018168
-8.312214,50,79.03161
-3.933701,50,79.045265
-15.571811,50,79.058639
-7.031578,50,79.072021
-8.278417,50,79.085409
-3.685458,50,79.098697
-13.236452,50,79.11273
-7.468549,50,79.126331
-7.402972,50,79.140128
-13.304937,50,79.153518
-5.535778,50,79.166879
-11.844068,50,79.181228
-5.651373,50,79.194661
-11.024459,50,79.208077
-12.750009,50,79.221413
-11.085881,50,79.234684
-6.535809,50,79.248088
-15.089497,50,79.261448
-5.562949,50,79.694932
-15.453122,50,79.708212
-6.112853,50,79.7339
-3.370138,50,79.750032
-11.376064,50,79.763551
-10.468699,50,79.777013
-16.637689,50,79.790326
-13.387797,50,79.803929
-18.477348,50,79.817703
-12.465994,50,79.833386
-18.854452,50,79.848737
-4.994278,50,79.862201
-6.899999,50,79.875348
-18.671057,50,79.889122
-5.869426,50,79.902417
-8.022939,50,79.916322
-8.949913,50,79.929728
-13.190978,50,79.943356
-7.701839,50,79.956703
-7.524675,50,79.969921
-8.46209,50,79.983338
-5.252538,50,79.996678
-10.293436,50,80.010007
-9.064045,50,80.023691
-5.683962,50,80.03698
-11.097911,50,80.050755
-9.837462,50,80.064282
-8.287042,50,80.077863
-9.297561,50,80.091259
-12.299243,50,80.104563
-8.064198,50,80.118351
-8.927276,50,80.13181
-10.315534,50,80.145303
-8.308952,50,80.158705
-6.006563,50,80.172319
-12.529972,50,80.185526
-15.183586,50,80.198734
-4.456467,50,80.212698
-7.574,50,80.225738
-6.296724,50,80.239238
-5.724242,50,80.252371
-7.257229,50,80.674274
-13.06376,50,80.687491
-7.121832,50,80.700993
-8.058092,50,80.714844
-5.25169,50,80.728222
-6.63891,50,80.741546
-7.154139,50,80.754771
-11.309245,50,80.76805
-8.444158,50,80.781408
-14.454055,50,80.794735
-6.319226,50,80.808125
-12.681797,50,80.821674
-14.574158,50,80.835131
-8.271581,50,80.848472
-13.695763,50,80.861884
-8.787186,50,80.875356
-7.768959,50,80.888608
-15.169053,50,80.901823
-14.147189,50,80.915494
-10.122217,50,80.92903
-8.058502,50,80.942296
-9.404139,50,80.955498
-10.535454,50,80.968839
-10.121632,50,80.982236
-7.94362,50,80.99548
-14.361542,50,81.008668
-7.902554,50,81.022499
-9.345708,50,81.035712
-4.527598,50,81.049154
-6.918507,50,81.062407
-9.984763,50,81.076011
-6.341576,50,81.08905
-3.69614,50,81.10222
-10.743106,50,81.116062
-3.952309,50,81.129442
-17.304683,50,81.142738
-12.89936,50,81.155916
-8.740489,50,81.169199
-6.868782,50,81.182662
-11.319343,50,81.195937
-9.892927,50,81.209334
-5.773007,50,82.029113
-4.44159,50,82.051804
-12.074535,50,82.06609
-11.695631,50,82.079627
-9.817687,50,82.092986
-8.439804,50,82.106139
-9.817276,50,82.119359
-4.667958,50,82.13285
-8.219728,50,82.146045
-12.229175,50,82.159235
-11.023913,50,82.172552
-9.486964,50,82.185839
-8.821424,50,82.199248
-15.350927,50,82.212528
-11.840358,50,82.225759
-4.843742,50,82.239285
-13.524882,50,82.252514
-3.689391,50,82.265866
-4.717905,50,82.279231
-9.713177,50,82.292706
-11.674576,50,82.30578
-9.388578,50,82.319031
-7.59514,50,82.332594
-14.406522,50,82.345837
-7.757177,50,82.358991
-11.252608,50,82.372291
-5.121248,50,82.385586
-9.086264,50,82.398916
-6.790684,50,82.412197
-10.870617,50,82.425461
-5.638227,50,82.438729
-9.084005,50,82.45191
-14.148441,50,82.465101
-9.834722,50,82.47834
-10.935102,50,82.491588
-10.357124,50,82.504654
-8.587603,50,82.517836
-11.139968,50,82.531304
-3.795762,50,82.544507
-3.731288,50,82.557737
-6.219028,50,82.570954
-13.481934,50,83.37939
-7.006556,50,83.399166
-14.089621,50,83.413925
-4.811364,50,83.427162
-8.327178,50,83.441613
-9.641944,50,83.454693
-14.35033,50,83.467938
-4.051706,50,83.481335
-5.181856,50,83.495306
-7.194768,50,83.508588
-6.061735,50,83.521841
-4.546975,50,83.536628
-6.014063,50,83.550035
-9.539883,50,83.564132
-11.133931,50,83.577589
-9.438757,50,83.591997
-14.191296,50,83.604978
-6.955298,50,83.617901
-7.469554,50,83.630836
-17.092314,50,83.644671
-15.268282,50,83.658022
-4.731179,50,83.671335
-9.761687,50,83.684472
-7.646297,50,83.697603
-8.556556,50,83.710705
-5.949623,50,83.723828
-4.843318,50,83.737468
-3.154384,50,83.75076
-13.928312,50,83.764097
-9.773981,50,83.777188
-8.583757,50,83.790368
-12.129367,50,83.803356
-13.82553,50,83.816407
-16.036423,50,83.829551
-6.785203,50,83.843798
-8.741471,50,83.857938
-5.712977,50,83.871458
-8.085399,50,83.884877
-7.949339,50,83.898335
-7.989773,50,83.911678
-7.643171,50,83.925162
-8.582868,50,84.384016
-10.299209,50,84.397118
-12.894964,50,84.410488
-16.803834,50,84.423792
-7.597557,50,84.43716
-12.138219,50,84.450763
-10.510061,50,84.464229
-6.354116,50,84.477675
-14.788931,50,84.490975
-6.556879,50,84.504174
-5.052175,50,84.517394
-6.664991,50,84.53073
-11.274893,50,84.544431
-5.458955,50,84.557625
-11.210926,50,84.570998
-7.606934,50,84.584299
-7.252696,50,84.597609
-4.697804,50,84.61103
-4.324316,50,84.624308
-7.217725,50,84.637507
-7.696156,50,84.650992
-7.345524,50,84.664382
-6.4871,50,84.677569
-5.3459,50,84.690768
-5.372152,50,84.703979
-6.320579,50,84.717366
-7.987537,50,84.730604
-7.248583,50,84.744373
-10.463698,50,84.757624
-15.7674,50,84.771079
-5.608281,50,84.78445
-9.812506,50,84.797681
-9.271957,50,84.811104
-14.223241,50,84.824229
-10.532942,50,84.837384
-11.305708,50,84.85094
-14.975069,50,84.864218
-16.178579,50,84.877619
-4.606218,50,84.890779
-7.593539,50,84.904023
-10.15887,50,84.917256
-4.333266,50,85.341071
-11.945271,50,85.354687
-10.551853,50,85.368375
-12.822898,50,85.3822
-3.354778,50,85.397484
-4.411635,50,85.41117
-11.211552,50,85.425099
-13.574451,50,85.438153
-14.030458,50,85.451819
-13.776301,50,85.464978
-10.792576,50,85.481424
-7.503908,50,85.494631
-14.349614,50,85.508465
-4.615854,50,85.521623
-9.406008,50,85.534998
-5.257201,50,85.548748
-9.485188,50,85.562626
-16.716723,50,85.575868
-16.383004,50,85.589244
-11.285349,50,85.602576
-8.041411,50,85.616076
-7.548253,50,85.629585
-9.379142,50,85.643345
-4.97175,50,85.656644
-4.077988,50,85.669997
-9.862945,50,85.683194
-5.929596,50,85.696425
-8.05996,50,85.709742
-8.227147,50,85.723067
-5.644738,50,85.736339
-5.722234,50,85.749911
-7.864616,50,85.763224
-9.258154,50,85.776432
-10.41815,50,85.789702
-13.013539,50,85.803045
-14.266643,50,85.816462
-16.004024,50,85.829679
-10.060998,50,85.843555
-11.209067,50,85.856829
-10.378079,50,85.870221
-7.36931,50,85.883525
-3.852513,50,86.694791
-8.513703,50,86.717525
-5.0903,50,86.73239
-9.476395,50,86.746716
-11.251034,50,86.760701
-12.45237,50,86.774231
-4.561131,50,86.788995
-7.827836,50,86.802721
-7.779892,50,86.817053
-5.62848,50,86.830196
-9.147452,50,86.843208
-13.226652,50,86.85678
-5.731855,50,86.870579
-5.594719,50,86.88445
-5.547615,50,86.898295
-7.519953,50,86.912633
-8.994997,50,86.926404
-4.713994,50,86.939986
-8.285508,50,86.953698
-6.067954,50,86.967475
-4.895021,50,86.980808
-14.147374,50,86.993894
-8.579293,50,87.007764
-10.8506,50,87.021312
-3.944404,50,87.034991
-7.468339,50,87.048812
-10.605799,50,87.062359
-3.737924,50,87.075562
-9.708677,50,87.101013
-13.429461,50,87.114145
-3.357526,50,87.128705
-3.352824,50,87.142379
-3.841091,50,87.156733
-12.037303,50,87.170394
-4.085959,50,87.184316
-4.35242,50,87.197583
-7.071432,50,87.210905
-9.489463,50,87.224407
-8.629761,50,87.238379
-4.76231,50,87.252554
-5.675337,50,87.265743
-7.851572,50,87.685633
-8.414918,50,87.698775
-9.569835,50,87.712858
-16.90124,50,87.726207
-4.314949,50,87.741057
-9.701268,50,87.754473
-15.390138,50,87.767735
-10.135671,50,87.780849
-4.460785,50,87.794054
-6.91715,50,87.807357
-6.506155,50,87.820601
-12.287669,50,87.833819
-5.358693,50,87.847558
-6.102497,50,87.860643
-4.173435,50,87.873745
-10.189669,50,87.88685
-9.556816,50,87.900115
-6.549648,50,87.913242
-3.097141,50,87.926642
-10.260796,50,87.939872
-3.119625,50,87.953648
-10.983164,50,87.966865
-6.542372,50,87.98013
-5.120004,50,87.993371
-5.14045,50,88.006608
-12.132553,50,88.019925
-6.841419,50,88.033479
-6.276471,50,88.046977
-12.527374,50,88.060359
-6.7771,50,88.07355
-5.84431,50,88.086773
-4.077594,50,88.099924
-13.335457,50,88.1132
-6.632643,50,88.126555
-3.188281,50,88.139675
-5.045435,50,88.153532
-10.40353,50,88.166703
-11.980688,50,88.17991
-3.514457,50,88.193301
-5.772349,50,88.206491
-2.779159,50,88.623214
-4.070835,50,88.636314
-9.9212,50,88.649787
-5.083055,50,88.663215
-3.431869,50,88.676528
-7.890826,50,88.689874
-5.232368,50,88.703181
-4.556744,50,88.716357
-3.442444,50,88.729686
-6.925827,50,88.743011
-13.023501,50,88.756711
-11.165564,50,88.769809
-12.58839,50,88.783067
-9.398333,50,88.796229
-4.790798,50,88.80935
-10.267281,50,88.822809
-7.471997,50,88.835969
-8.348905,50,88.849461
-8.271998,50,88.862767
-10.09068,50,88.875882
-14.194377,50,88.889082
-5.05395,50,88.902183
-7.940201,50,88.915319
-10.80666,50,88.928508
-12.228016,50,88.941643
-8.984604,50,88.955381
-8.679007,50,88.968721
-11.094404,50,88.981985
-10.399181,50,88.99539
-10.974153,50,89.008641
-3.401991,50,89.021914
-6.272201,50,89.035157
-9.395419,50,89.048306
-11.120698,50,89.061892
-6.671119,50,89.075356
-12.844995,50,89.088484
-7.592976,50,89.101692
-9.078187,50,89.114805
-10.739822,50,89.128779
-8.132764,50,89.141594
-11.475014,50,89.155008
-13.992601,50,89.571492
-9.803903,50,89.584826
-6.888983,50,89.59784
-8.219171,50,89.611173
-12.475515,50,89.624472
-8.500856,50,89.637736
-6.112046,50,89.651305
-3.418582,50,89.664384
-3.12623,50,89.677484
-3.959032,50,89.691016
-3.628559,50,89.704341
-5.607263,50,89.717835
-2.994439,50,89.731061
-3.934282,50,89.744201
-14.319383,50,89.758024
-11.996343,50,89.771105
-10.029285,50,89.784622
-11.539355,50,89.797864
-7.910637,50,89.811207
-14.042067,50,89.824471
-4.592769,50,89.837696
-7.100794,50,89.851355
-5.172293,50,89.864653
-9.602976,50,89.877833
-10.596599,50,89.891237
-7.034229,50,89.904554
-7.550027,50,89.917943
-12.460114,50,89.931092
-11.485357,50,89.94434
-12.667567,50,89.958143
-10.289805,50,89.971334
-10.267621,50,89.984643
-4.00821,50,89.99807
-5.838803,50,90.011343
-12.341697,50,90.024917
-11.092736,50,90.038137
-12.767229,50,90.051729
-3.388605,50,90.064953
-5.429819,50,90.078442
-16.100546,50,90.092223
-7.43423,50,90.105365
-6.619073,50,90.527368
-4.245918,50,90.541577
-5.41473,50,90.555206
-7.175391,50,90.568426
-5.632316,50,90.581714
-6.547144,50,90.59511
-15.258594,50,90.608481
-11.038614,50,90.621883
-10.064653,50,90.635778
-3.970329,50,90.649176
-3.868659,50,90.66366
-6.716462,50,90.676884
-7.361277,50,90.690177
-8.181217,50,90.703517
-9.378714,50,90.716922
-13.490485,50,90.730348
-5.207991,50,90.743423
-5.850152,50,90.757154
-19.086531,50,90.770379
-11.836904,50,90.783679
-6.561828,50,90.796829
